,id,stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
12700,12700,QAT,694,2012,,12,2145,99178,2051,1111,0.0015054013,2011
12701,12701,UAE,696,1971,0,2,0,794,260,109,6.7426765E-05,2011
12702,12702,UAE,696,1972,0,10,0,964,306,135,0.00012919483,2011
12703,12703,UAE,696,1973,12912,11,0,1220,362,172,0.00015535193,2011
12704,12704,UAE,696,1974,20181,19,0,1360,428,229,0.00022007452,2011
12705,12705,UAE,696,1975,31303,21,0,1224,505,285,0.00024748658,2011
12706,12706,UAE,696,1976,78925,27,0,1859,592,353,0.0003303918,2011
12707,12707,UAE,696,1977,605897,25,0,2029,690,421,0.00052778394,2011
12708,12708,UAE,696,1978,689192,25,0,2741,795,549,0.0005638162,2011
12709,12709,UAE,696,1979,1180300,25,0,7222,904,638,0.00076937134,2011
12710,12710,UAE,696,1980,2093788,44,0,8865,1015,736,0.0011304028,2011
12711,12711,UAE,696,1981,2269943,44,0,13326,1128,842,0.0012175865,2011
12712,12712,UAE,696,1982,2915345,44,0,19157,1240,940,0.0014114716,2011
12713,12713,UAE,696,1983,2421878,44,0,20213,1206,1044,0.0013004488,2011
12714,12714,UAE,696,1984,2343436,44,0,25876,1455,1143,0.0013556931,2011
12715,12715,UAE,696,1985,2043000,44,0,28746,1552,1248,0.001358093,2011
12716,12716,UAE,696,1986,1880000,44,0,31672,1639,1248,0.0013199442,2011
12717,12717,UAE,696,1987,1580000,44,0,34919,1718,1249,0.0012640121,2011
12718,12718,UAE,696,1988,1590000,43,0,35487,1789,1249,0.001234133,2011
12719,12719,UAE,696,1989,1471000,43,0,39576,1856,1250,0.0013154016,2011
12720,12720,UAE,696,1990,2590000,66,45,41287,1921,1286,0.0016747174,2011
12721,12721,UAE,696,1991,4900000,66,45,46765,1983,1318,0.0022566726,2011
12722,12722,UAE,696,1992,2100000,55,45,47644,2044,1351,0.001688952,2011
12723,12723,UAE,696,1993,1771000,55,45,52653,2102,1480,0.0017029697,2011
12724,12724,UAE,696,1994,2149000,60,45,57862,2157,1608,0.0018479604,2011
12725,12725,UAE,696,1995,1950000,60,60,59980,2314,1737,0.0018283913,2011
12726,12726,UAE,696,1996,2115000,60,90,67204,2443,1865,0.0019396605,2011
12727,12727,UAE,696,1997,2424000,60,90,68319,2580,1994,0.0020349454,2011
12728,12728,UAE,696,1998,3056000,65,90,72905,2353,2123,0.0022783868,2011
12729,12729,UAE,696,1999,3187000,65,90,73860,2398,2251,0.0022976387,2011
12730,12730,UAE,696,2000,2997000,65,90,94332,2441,2380,0.0024530313,2011
12731,12731,UAE,696,2001,3070000,65,90,95711,3167,2508,0.00250871,2011
12732,12732,UAE,696,2002,2490000,42,90,88839,3224,2112,0.002104558,2011
12733,12733,UAE,696,2003,2517000,50,90,98206,3369,2561,0.0022026575,2011
12734,12734,UAE,696,2004,2589000,50,90,102817,3659,2725,0.002191301,2011
12735,12735,UAE,696,2005,8747000,51,90,104132,4149,2898,0.0031554252,2011
12736,12736,UAE,696,2006,9482000,51,90,105122,4876,3087,0.0031892369,2011
12737,12737,UAE,696,2007,10082000,51,90,111548,5797,3287,0.0032073546,2011
12738,12738,UAE,696,2008,13733000,51,90,124321,6799,3501,0.0036267806,2011
12739,12739,UAE,696,2009,7957000,51,90,127748,7718,3728,0.0029810576,2011
12740,12740,UAE,696,2010,16057000,51,500,132617,8442,3972,0.0038965417,2011
12741,12741,UAE,696,2011,9320000,51,2000,138736,8925,4231,0.0033158397,2011
12742,12742,UAE,696,2012,,51,2408,144065,9206,4509,0.0028829356,2011
12743,12743,OMA,698,1971,38517,4,0,14,748,0,8.649441E-05,2011
12744,12744,OMA,698,1972,65138,4,0,16,776,0,0.00010139234,2011
12745,12745,OMA,698,1973,119760,8,0,21,807,0,0.00015491799,2011
12746,12746,OMA,698,1974,341633,10,0,28,841,0,0.00026757718,2011
12747,12747,OMA,698,1975,697741,12,0,38,880,0,0.00041497042,2011
12748,12748,OMA,698,1976,784597,12,0,51,924,0,0.0004346169,2011
12749,12749,OMA,698,1977,686161,12,0,68,971,0,0.0003708173,2011
12750,12750,OMA,698,1978,767226,12,0,598,1022,0,0.00037897011,2011
12751,12751,OMA,698,1979,779056,13,0,976,1076,0,0.00036866625,2011
12752,12752,OMA,698,1980,1177939,15,0,1214,1130,0,0.00046423523,2011
12753,12753,OMA,698,1981,1684776,15,0,956,1186,0,0.00056012935,2011
12754,12754,OMA,698,1982,1682003,15,0,1279,1242,0,0.00052438217,2011
12755,12755,OMA,698,1983,1959897,20,0,4179,1301,0,0.00064179476,2011
12756,12756,OMA,698,1984,2131009,25,0,5688,1361,0,0.0007134337,2011
12757,12757,OMA,698,1985,2076000,25,0,6604,1425,0,0.0007352558,2011
12758,12758,OMA,698,1986,1560000,26,0,7444,1492,0,0.00061607716,2011
12759,12759,OMA,698,1987,1510000,27,0,6724,1561,0,0.0005793179,2011
12760,12760,OMA,698,1988,1385000,27,0,7559,1634,0,0.0005550446,2011
12761,12761,OMA,698,1989,1360000,29,0,7567,1708,0,0.0006184236,2011
12762,12762,OMA,698,1990,1390000,32,0,8513,2000,0,0.000636879,2011
12763,12763,OMA,698,1991,1440000,29,0,8850,1864,0,0.0006475366,2011
12764,12764,OMA,698,1992,1800000,35,0,9471,1945,0,0.00081044866,2011
12765,12765,OMA,698,1993,1800000,35,0,9676,2029,0,0.0008373774,2011
12766,12766,OMA,698,1994,2063000,35,0,11817,2096,0,0.00088293554,2011
12767,12767,OMA,698,1995,2018000,36,0,11691,2135,0,0.00087146985,2011
12768,12768,OMA,698,1996,1957000,38,0,10516,2302,0,0.0008595878,2011
12769,12769,OMA,698,1997,1976000,38,0,10780,2401,0,0.0008852141,2011
12770,12770,OMA,698,1998,1792000,42,0,12556,2382,0,0.00090940465,2011
12771,12771,OMA,698,1999,1631000,38,0,13313,2460,0,0.00084979285,2011
12772,12772,OMA,698,2000,2099000,44,0,14609,2542,0,0.00099618,2011
12773,12773,OMA,698,2001,2831000,43,0,14575,2478,0,0.0011341963,2011
12774,12774,OMA,698,2002,2518000,42,0,18304,2308,581,0.0011404067,2011
12775,12775,OMA,698,2003,2468000,42,0,19433,2389,590,0.0010734423,2011
12776,12776,OMA,698,2004,2563000,42,0,16659,2464,603,0.0010158403,2011
12777,12777,OMA,698,2005,3695000,42,0,18847,2522,622,0.0012175826,2011
12778,12778,OMA,698,2006,3276000,42,0,23090,2555,640,0.0011601707,2011
12779,12779,OMA,698,2007,3237000,42,0,24060,2570,660,0.0011171349,2011
12780,12780,OMA,698,2008,4671000,43,0,29941,2594,680,0.0012942547,2011
12781,12781,OMA,698,2009,4018000,43,0,29465,2663,700,0.0011941626,2011
12782,12782,OMA,698,2010,4177000,43,0,36827,2803,721,0.0012452825,2011
12783,12783,OMA,698,2011,4291000,43,200,45567,3025,743,0.0013331338,2011
12784,12784,OMA,698,2012,6723000,43,300,50501,3314,765,0.0016406742,2011
12785,12785,AFG,700,1919,,,,,6231,0,0.0025459984,2011
12786,12786,AFG,700,1920,,55,0,0,6306,0,0.0019737405,2011
12787,12787,AFG,700,1921,,55,0,0,6381,0,0.0019710266,2011
12788,12788,AFG,700,1922,,55,0,0,6456,0,0.002171843,2011
12789,12789,AFG,700,1923,,65,0,0,6532,0,0.0026944845,2011
12790,12790,AFG,700,1924,,65,0,0,6609,0,0.0031195143,2011
12791,12791,AFG,700,1925,,76,0,0,6687,0,0.003520266,2011
12792,12792,AFG,700,1926,,76,0,0,6765,0,0.0035234452,2011
12793,12793,AFG,700,1927,,76,0,0,6845,0,0.0035637384,2011
12794,12794,AFG,700,1928,,60,0,0,6925,0,0.003018519,2011
12795,12795,AFG,700,1929,,60,0,0,7007,0,0.003038535,2011
12796,12796,AFG,700,1930,,60,0,0,7089,0,0.0030358592,2011
12797,12797,AFG,700,1931,4536,60,0,0,7173,0,0.0026446125,2011
12798,12798,AFG,700,1932,3731,60,0,0,7257,0,0.0026373782,2011
12799,12799,AFG,700,1933,,72,0,0,7343,0,0.0032467737,2011
12800,12800,AFG,700,1934,,45,0,0,7429,0,0.002344714,2011
12801,12801,AFG,700,1935,7172,72,0,0,7516,0,0.0023611588,2011
12802,12802,AFG,700,1936,7363,103,0,0,7605,0,0.0029873673,2011
12803,12803,AFG,700,1937,,103,0,0,7694,105,0.003471173,2011
12804,12804,AFG,700,1938,6783,103,0,0,7785,117,0.003108154,2011
12805,12805,AFG,700,1939,,103,0,0,7876,130,0.0029507875,2011
12806,12806,AFG,700,1940,,60,0,0,7969,143,0.0017130221,2011
12807,12807,AFG,700,1941,,90,0,0,8063,156,0.0019520737,2011
12808,12808,AFG,700,1942,,90,0,0,8158,170,0.0018166315,2011
12809,12809,AFG,700,1943,,90,0,0,8254,183,0.0017597206,2011
12810,12810,AFG,700,1944,,90,0,0,8351,197,0.0016625493,2011
12811,12811,AFG,700,1945,,90,0,0,8449,211,0.0015724415,2011
12812,12812,AFG,700,1946,,90,0,0,8549,225,0.0025013643,2011
12813,12813,AFG,700,1947,,100,0,0,8649,240,0.002474014,2011
12814,12814,AFG,700,1948,,90,0,0,8751,254,0.002334164,2011
12815,12815,AFG,700,1949,,75,0,5,8854,269,0.0019794062,2011
12816,12816,AFG,700,1950,4654,75,0,8,8958,284,0.0016056387,2011
12817,12817,AFG,700,1951,5657,60,0,10,9093,299,0.0014053965,2011
12818,12818,AFG,700,1952,6730,60,0,12,9238,314,0.001330535,2011
12819,12819,AFG,700,1953,9596,41,0,14,9393,330,0.0011814685,2011
12820,12820,AFG,700,1954,5012,41,0,16,9558,345,0.0011561327,2011
12821,12821,AFG,700,1955,6504,43,0,23,9734,361,0.0011546834,2011
12822,12822,AFG,700,1956,4814,43,0,23,9921,377,0.0011590743,2011
12823,12823,AFG,700,1957,7227,43,0,29,10119,393,0.001169002,2011
12824,12824,AFG,700,1958,6252,43,0,34,10327,409,0.0011763355,2011
12825,12825,AFG,700,1959,11073,50,0,41,10546,426,0.0012464139,2011
12826,12826,AFG,700,1960,14240,60,0,48,10775,444,0.0013065535,2011
12827,12827,AFG,700,1961,14184,110,0,66,11014,462,0.0017574455,2011
12828,12828,AFG,700,1962,13125,104,0,112,11262,481,0.0016604796,2011
12829,12829,AFG,700,1963,14795,110,0,99,11521,500,0.0016638996,2011
12830,12830,AFG,700,1964,14544,112,0,113,11791,478,0.001643951,2011
12831,12831,AFG,700,1965,13865,97,0,144,12071,456,0.0015450758,2011
12832,12832,AFG,700,1966,16819,97,0,162,12358,434,0.0014699368,2011
12833,12833,AFG,700,1967,17932,95,0,331,12652,412,0.0014257843,2011
12834,12834,AFG,700,1968,20067,89,0,405,12957,448,0.001373665,2011
12835,12835,AFG,700,1969,20915,89,0,181,13280,483,0.0013632104,2011
12836,12836,AFG,700,1970,19469,91,0,564,13623,517,0.0013821801,2011
12837,12837,AFG,700,1971,29844,91,0,704,13984,554,0.0014013313,2011
12838,12838,AFG,700,1972,32289,91,0,563,14356,820,0.0014494018,2011
12839,12839,AFG,700,1973,32400,91,0,635,14724,889,0.0014553951,2011
12840,12840,AFG,700,1974,34733,80,0,693,15070,958,0.0013687736,2011
12841,12841,AFG,700,1975,40555,130,0,791,15378,1030,0.0016968686,2011
12842,12842,AFG,700,1976,42422,142,0,681,15653,1104,0.0017865418,2011
12843,12843,AFG,700,1977,52289,143,0,851,15892,1179,0.0018156071,2011
12844,12844,AFG,700,1978,59400,110,0,756,16064,1256,0.0015876349,2011
12845,12845,AFG,700,1979,58000,89,0,741,16128,1335,0.0014461983,2011
12846,12846,AFG,700,1980,238087,43,0,608,16063,1413,0.0011965426,2011
12847,12847,AFG,700,1981,326007,45,0,696,15862,1493,0.0012082863,2011
12848,12848,AFG,700,1982,326872,55,0,768,15549,1591,0.0012513993,2011
12849,12849,AFG,700,1983,296987,46,0,919,15177,1655,0.0011682918,2011
12850,12850,AFG,700,1984,210032,46,0,1137,14814,1738,0.001124602,2011
12851,12851,AFG,700,1985,286560,47,0,1319,14519,1823,0.0011374401,2011
12852,12852,AFG,700,1986,,47,0,1342,14300,1801,0.0012538165,2011
12853,12853,AFG,700,1987,,50,0,798,14165,1881,0.0012557167,2011
12854,12854,AFG,700,1988,,55,0,784,14162,1958,0.001280554,2011
12855,12855,AFG,700,1989,,55,0,810,14346,1995,0.001282407,2011
12856,12856,AFG,700,1990,430000,58,0,744,14754,2162,0.0011823718,2011
12857,12857,AFG,700,1991,,45,0,715,15403,2343,0.0013115805,2011
12858,12858,AFG,700,1992,,45,0,599,16276,2540,0.0013728318,2011
12859,12859,AFG,700,1993,,45,0,606,17322,2753,0.0014201492,2011
12860,12860,AFG,700,1994,,45,0,614,18470,2983,0.0014709086,2011
12861,12861,AFG,700,1995,200000,,0,622,19661,3118,0.0011633666,2011
12862,12862,AFG,700,1996,208000,,0,630,20883,3260,0.0011901566,2011
12863,12863,AFG,700,1997,209000,,0,634,22132,3408,0.0012208147,2011
12864,12864,AFG,700,1998,255000,,0,635,21354,3563,0.0011990633,2011
12865,12865,AFG,700,1999,250000,400,0,643,21923,3724,0.0040873834,2011
12866,12866,AFG,700,2000,250000,400,0,651,22720,3937,0.0040984573,2011
12867,12867,AFG,700,2001,245000,,0,677,22080,4162,0.0012150899,2011
12868,12868,AFG,700,2002,,50,0,922,22203,2933,0.0015800161,2011
12869,12869,AFG,700,2003,,60,0,922,23116,3058,0.0017063449,2011
12870,12870,AFG,700,2004,,44,0,745,24019,3189,0.0015749085,2011
12871,12871,AFG,700,2005,116000,27,0,847,24861,3325,0.0012112696,2011
12872,12872,AFG,700,2006,120000,27,0,915,25631,3467,0.0012297896,2011
12873,12873,AFG,700,2007,153000,50,0,1148,26349,3616,0.0014455578,2011
12874,12874,AFG,700,2008,180000,51,0,1240,27032,3771,0.0014628449,2011
12875,12875,AFG,700,2009,252000,53,0,1414,27708,3933,0.0014941309,2011
12876,12876,AFG,700,2010,277000,94,0,1765,28398,4102,0.0018364626,2011
12877,12877,AFG,700,2011,1822000,136,0,2669,29105,4584,0.0024066393,2011
12878,12878,AFG,700,2012,2077000,171,0,2484,29825,4775,0.002733888,2011
12879,12879,TKM,701,1991,,,0,,3753,695,0.00042031743,2011
12880,12880,TKM,701,1992,433300,28,0,19146,4032,695,0.0007430594,2011
12881,12881,TKM,701,1993,74000,28,0,19592,4308,712,0.00067549973,2011
12882,12882,TKM,701,1994,66000,15,0,23615,4406,730,0.0006292626,2011
12883,12883,TKM,701,1995,135000,21,0,24126,4509,748,0.0006872835,2011
12884,12884,TKM,701,1996,141000,21,0,21464,4569,767,0.0006486899,2011
12885,12885,TKM,701,1997,138000,21,0,22383,4235,785,0.0006458443,2011
12886,12886,TKM,701,1998,86000,15,0,23152,4309,805,0.00060435134,2011
12887,12887,TKM,701,1999,144000,15,0,26851,4384,825,0.00065207004,2011
12888,12888,TKM,701,2000,290000,14,0,27236,4459,844,0.0006669723,2011
12889,12889,TKM,701,2001,222000,18,0,27938,4974,864,0.00070913753,2011
12890,12890,TKM,701,2002,350000,18,0,29370,4600,550,0.00071280194,2011
12891,12891,TKM,701,2003,350000,29,0,32669,4648,564,0.0008119184,2011
12892,12892,TKM,701,2004,415000,28,0,33857,4697,577,0.0008056172,2011
12893,12893,TKM,701,2005,154000,26,0,35191,4748,592,0.000755288,2011
12894,12894,TKM,701,2006,184000,26,0,35954,4802,606,0.0007561275,2011
12895,12895,TKM,701,2007,209000,26,0,40745,4858,621,0.000793158,2011
12896,12896,TKM,701,2008,84000,22,0,41353,4918,636,0.000737567,2011
12897,12897,TKM,701,2009,,22,0,37110,4979,652,0.00082590204,2011
12898,12898,TKM,701,2010,198000,22,0,42211,5042,668,0.0007344076,2011
12899,12899,TKM,701,2011,,22,0,45029,5107,684,0.0008727652,2011
12900,12900,TKM,701,2012,539000,22,0,45556,5173,701,0.00077892316,2011
12901,12901,TAJ,702,1991,,,0,,5464,820,0.0005607211,2011
12902,12902,TAJ,702,1992,202800,3,0,4974,5571,820,0.0004070105,2011
12903,12903,TAJ,702,1993,151000,3,0,4237,5638,830,0.00038105808,2011
12904,12904,TAJ,702,1994,69000,3,0,3126,5745,839,0.0003430044,2011
12905,12905,TAJ,702,1995,111000,8,0,3115,5836,849,0.0003831847,2011
12906,12906,TAJ,702,1996,118000,10,0,3408,5919,859,0.00039835623,2011
12907,12907,TAJ,702,1997,132000,10,0,2797,6046,869,0.0003929227,2011
12908,12908,TAJ,702,1998,102000,7,0,2868,6015,879,0.00036174912,2011
12909,12909,TAJ,702,1999,92000,7,0,2968,6104,890,0.00035764862,2011
12910,12910,TAJ,702,2000,130000,6,0,2950,6188,896,0.00035357347,2011
12911,12911,TAJ,702,2001,127000,6,0,2961,6313,902,0.00035580705,2011
12912,12912,TAJ,702,2002,140000,6,0,2714,6404,583,0.00033673953,2011
12913,12913,TAJ,702,2003,150000,6,0,2836,6530,599,0.00033624665,2011
12914,12914,TAJ,702,2004,160000,7,0,3033,6664,615,0.00034599824,2011
12915,12915,TAJ,702,2005,62000,8,0,3102,6806,632,0.00034170077,2011
12916,12916,TAJ,702,2006,73000,8,0,3133,6955,648,0.0003441711,2011
12917,12917,TAJ,702,2007,87000,8,0,3227,7111,666,0.00034757436,2011
12918,12918,TAJ,702,2008,80000,9,0,3005,7275,684,0.0003522016,2011
12919,12919,TAJ,702,2009,49000,9,0,2500,7447,702,0.00034464846,2011
12920,12920,TAJ,702,2010,60000,9,0,2501,7627,721,0.00034588185,2011
12921,12921,TAJ,702,2011,146000,9,0,2469,7815,740,0.00035736873,2011
12922,12922,TAJ,702,2012,170000,9,0,2678,8009,760,0.00036347943,2011
12923,12923,KYR,703,1991,,,0,,4453,847,0.0005046863,2011
12924,12924,KYR,703,1992,47060,12,0,5387,4493,836,0.00040765599,2011
12925,12925,KYR,703,1993,85300,12,0,4543,4482,825,0.00039696714,2011
12926,12926,KYR,703,1994,49000,13,0,4332,4473,813,0.00038424696,2011
12927,12927,KYR,703,1995,56000,13,0,3407,4514,802,0.00036776144,2011
12928,12928,KYR,703,1996,50000,13,0,4085,4576,806,0.0003707562,2011
12929,12929,KYR,703,1997,68000,14,0,4029,4635,812,0.00037828583,2011
12930,12930,KYR,703,1998,66000,11,0,3990,4643,824,0.00035458617,2011
12931,12931,KYR,703,1999,35000,12,0,3564,4669,835,0.00034640112,2011
12932,12932,KYR,703,2000,230000,9,0,3692,4699,965,0.00037021763,2011
12933,12933,KYR,703,2001,255000,9,0,3304,4955,999,0.0003802858,2011
12934,12934,KYR,703,2002,200000,11,0,3896,5003,779,0.00038492508,2011
12935,12935,KYR,703,2003,220000,11,0,4107,5009,785,0.00038079,2011
12936,12936,KYR,703,2004,255000,12,0,3991,5019,791,0.00038553588,2011
12937,12937,KYR,703,2005,34000,13,0,3843,5042,798,0.00035675903,2011
12938,12938,KYR,703,2006,36000,13,0,3931,5082,804,0.0003552156,2011
12939,12939,KYR,703,2007,39000,13,0,3392,5134,811,0.00034871398,2011
12940,12940,KYR,703,2008,47000,11,0,4278,5197,817,0.0003366454,2011
12941,12941,KYR,703,2009,44000,11,0,3201,5265,824,0.0003238295,2011
12942,12942,KYR,703,2010,19000,11,0,3169,5334,830,0.00031688457,2011
12943,12943,KYR,703,2011,102000,11,0,3514,5403,837,0.00032816065,2011
12944,12944,KYR,703,2012,105000,11,0,4267,5474,844,0.0003325906,2011
12945,12945,UZB,704,1991,,,629,,20862,5332,0.00301502,2011
12946,12946,UZB,704,1992,,40,630,72440,21360,5307,0.0032329927,2011
12947,12947,UZB,704,1993,,41,573,76321,21852,5282,0.0032210988,2011
12948,12948,UZB,704,1994,382000,20,364,72536,22282,5257,0.0024776668,2011
12949,12949,UZB,704,1995,385000,21,367,69007,22690,5233,0.0023936036,2011
12950,12950,UZB,704,1996,441000,30,444,70860,23130,5208,0.0024539726,2011
12951,12951,UZB,704,1997,610000,65,379,71031,23667,5184,0.0027081298,2011
12952,12952,UZB,704,1998,670000,33,351,82612,23574,5214,0.0026003881,2011
12953,12953,UZB,704,1999,1230000,33,344,81983,23942,5243,0.0026677886,2011
12954,12954,UZB,704,2000,1750000,59,407,84048,24318,5282,0.0029560926,2011
12955,12955,UZB,704,2001,1764000,52,433,84938,24964,5321,0.0029296335,2011
12956,12956,UZB,704,2002,2100000,52,450,88509,25334,3249,0.0028834068,2011
12957,12957,UZB,704,2003,2200000,52,499,85429,25554,3269,0.0027617954,2011
12958,12958,UZB,704,2004,2400000,54,602,83047,25784,3290,0.0027134605,2011
12959,12959,UZB,704,2005,76000,55,595,78353,26044,3311,0.0022945704,2011
12960,12960,UZB,704,2006,85000,55,617,79932,26341,3332,0.0022789536,2011
12961,12961,UZB,704,2007,94000,55,645,79599,26669,3354,0.0022521224,2011
12962,12962,UZB,704,2008,,67,682,82220,27023,3376,0.002809314,2011
12963,12963,UZB,704,2009,,67,716,73675,27393,3398,0.002718002,2011
12964,12964,UZB,704,2010,1422000,67,716,72140,27769,3420,0.0023508442,2011
12965,12965,UZB,704,2011,1422000,67,733,78855,28152,3443,0.0023823082,2011
12966,12966,UZB,704,2012,,67,736,80487,28541,3466,0.0026664191,2011
12967,12967,KZK,705,1991,,,6377,,16451,4661,0.0051778965,2011
12968,12968,KZK,705,1992,1500000,40,5680,153144,16518,4720,0.005005279,2011
12969,12969,KZK,705,1993,1140000,15,4300,128330,16479,5887,0.004185344,2011
12970,12970,KZK,705,1994,424000,18,2969,120706,16297,5836,0.0035558862,2011
12971,12971,KZK,705,1995,427000,20,3028,103456,16066,5785,0.003270871,2011
12972,12972,KZK,705,1996,552000,30,3216,89879,15921,5734,0.0031615663,2011
12973,12973,KZK,705,1997,503000,34,3889,80678,16832,5683,0.003152143,2011
12974,12974,KZK,705,1998,508000,33,3121,78554,16319,3211,0.0027189981,2011
12975,12975,KZK,705,1999,291000,33,4099,72194,16269,5298,0.0029462609,2011
12976,12976,KZK,705,2000,1250000,64,4769,79507,16223,4707,0.0034274154,2011
12977,12977,KZK,705,2001,1274000,64,4655,91178,14858,5018,0.003526217,2011
12978,12978,KZK,705,2002,1500000,60,4814,95524,14623,2887,0.0033924342,2011
12979,12979,KZK,705,2003,1500000,66,4898,97531,14748,2967,0.0033265145,2011
12980,12980,KZK,705,2004,1680000,66,5385,108178,14902,3041,0.003395982,2011
12981,12981,KZK,705,2005,596000,66,4451,115838,15064,3415,0.0031123785,2011
12982,12982,KZK,705,2006,800000,66,4269,122451,15227,3793,0.0031166095,2011
12983,12983,KZK,705,2007,1164000,66,4782,139599,15396,4180,0.003331045,2011
12984,12984,KZK,705,2008,1608000,49,4250,148709,15568,4269,0.0032090342,2011
12985,12985,KZK,705,2009,1353000,49,4146,141183,15744,4663,0.0031606925,2011
12986,12986,KZK,705,2010,1481000,49,4220,160950,15921,4764,0.0031994267,2011
12987,12987,KZK,705,2011,1766000,49,4699,167238,16098,4867,0.0032574034,2011
12988,12988,KZK,705,2012,2280000,49,3676,161083,16271,4974,0.0031030122,2011
12989,12989,CHN,710,1860,,1000,10,0,379382,,0.17428753,2011
12990,12990,CHN,710,1861,,1000,10,0,374670,,0.17267162,2011
12991,12991,CHN,710,1862,,1000,10,0,370015,,0.17076103,2011
12992,12992,CHN,710,1863,,1000,10,0,365419,,0.16434892,2011
12993,12993,CHN,710,1864,,1000,10,0,360880,,0.15938944,2011
12994,12994,CHN,710,1865,,1000,10,0,356397,,0.16105965,2011
12995,12995,CHN,710,1866,,1000,10,0,351970,,0.17100799,2011
12996,12996,CHN,710,1867,,1000,10,0,347597,,0.16852394,2011
12997,12997,CHN,710,1868,,1000,10,0,342765,,0.16874048,2011
12998,12998,CHN,710,1869,,1000,10,0,344724,,0.17005718,2011
12999,12999,CHN,710,1870,,1000,10,0,346694,,0.17068821,2011
13000,13000,CHN,710,1871,,1000,10,0,348677,,0.15371788,2011
13001,13001,CHN,710,1872,,1000,10,0,350670,,0.1683204,2011
13002,13002,CHN,710,1873,,1000,10,0,352674,,0.16670513,2011
13003,13003,CHN,710,1874,,1000,10,0,354690,,0.16829945,2011
13004,13004,CHN,710,1875,,1000,10,0,356718,,0.16660398,2011
13005,13005,CHN,710,1876,,1000,10,0,358757,,0.16319403,2011
13006,13006,CHN,710,1877,,1000,10,0,360808,,0.16166869,2011
13007,13007,CHN,710,1878,,1000,10,0,362870,,0.15634373,2011
13008,13008,CHN,710,1879,,1000,10,0,364944,,0.16357435,2011
13009,13009,CHN,710,1880,,1000,20,0,367030,,0.16282855,2011
13010,13010,CHN,710,1881,,1000,20,2,369128,,0.15989755,2011
13011,13011,CHN,710,1882,,1000,20,38,371239,,0.16051352,2011
13012,13012,CHN,710,1883,,1000,20,75,373361,,0.1629529,2011
13013,13013,CHN,710,1884,,1000,20,126,375495,,0.16212232,2011
13014,13014,CHN,710,1885,,1000,20,187,377636,,0.16096489,2011
13015,13015,CHN,710,1886,,1000,20,187,382238,,0.16035561,2011
13016,13016,CHN,710,1887,,1000,20,225,386892,,0.15801279,2011
13017,13017,CHN,710,1888,,1000,20,241,391601,,0.15638211,2011
13018,13018,CHN,710,1889,,1000,20,248,396369,,0.1558969,2011
13019,13019,CHN,710,1890,,1000,20,249,401194,,0.15562738,2011
13020,13020,CHN,710,1891,,1000,20,250,406077,,0.15469204,2011
13021,13021,CHN,710,1892,,1000,20,251,411021,,0.15464617,2011
13022,13022,CHN,710,1893,,1000,20,253,416025,,0.15392436,2011
13023,13023,CHN,710,1894,,1000,20,255,421000,,0.15408824,2011
13024,13024,CHN,710,1895,,1000,20,257,421763,,0.15219986,2011
13025,13025,CHN,710,1896,2994,1000,20,489,422523,,0.12428983,2011
13026,13026,CHN,710,1897,2660,1000,20,539,423285,,0.12135146,2011
13027,13027,CHN,710,1898,11968,1000,20,735,424047,,0.12346685,2011
13028,13028,CHN,710,1899,11967,1000,20,798,424811,,0.12476382,2011
13029,13029,CHN,710,1900,12241,1000,0,233,425577,,0.11997743,2011
13030,13030,CHN,710,1901,5155,1000,0,450,426447,,0.11569292,2011
13031,13031,CHN,710,1902,8769,1000,0,898,439947,,0.11856817,2011
13032,13032,CHN,710,1903,8765,1000,0,1036,441220,,0.11848284,2011
13033,13033,CHN,710,1904,8761,1000,0,1103,442502,,0.11765555,2011
13034,13034,CHN,710,1905,10105,1000,0,1213,443787,,0.11013028,2011
13035,13035,CHN,710,1906,11022,1000,0,9033,445076,,0.11872195,2011
13036,13036,CHN,710,1907,,1000,9,9039,446368,,0.14176314,2011
13037,13037,CHN,710,1908,,1000,23,9045,447665,,0.13934821,2011
13038,13038,CHN,710,1909,,1000,37,9051,448965,,0.13719746,2011
13039,13039,CHN,710,1910,,1000,50,9057,450269,,0.13641274,2011
13040,13040,CHN,710,1911,11880,1003,39,9063,451576,,0.11344779,2011
13041,13041,CHN,710,1912,,450,3,9076,452888,,0.11364277,2011
13042,13042,CHN,710,1913,18408,450,43,12888,454203,,0.09641248,2011
13043,13043,CHN,710,1914,67785,460,56,14191,455522,,0.092164904,2011
13044,13044,CHN,710,1915,,500,48,13516,456845,,0.10023653,2011
13045,13045,CHN,710,1916,89499,850,45,16001,458172,,0.08347916,2011
13046,13046,CHN,710,1917,,900,43,17005,459503,,0.10276809,2011
13047,13047,CHN,710,1918,193472,1300,57,18461,460837,,0.086151145,2011
13048,13048,CHN,710,1919,214511,1380,35,20189,462176,,0.10353816,2011
13049,13049,CHN,710,1920,,1442,68,21364,463518,,0.12752584,2011
13050,13050,CHN,710,1921,,1504,77,20564,464864,,0.12885435,2011
13051,13051,CHN,710,1922,,1566,30,21204,466214,,0.13636422,2011
13052,13052,CHN,710,1923,,1628,30,24629,467568,,0.14718325,2011
13053,13053,CHN,710,1924,,1700,30,25871,468926,,0.16289547,2011
